monthly_income,monthly_expense_total,savings_rate,budget_goal,credit_score,debt_to_income_ratio,loan_payment,discretionary_spending,essential_spending,rent_or_mortgage,financial_advice_score,financial_stress_level,actual_savings
4009.15,1662.58,0.2,2948.71,754.0,0.11,562.58,689.78,2253.94,1277.47,57.3,Medium,2346.57
3468.96,3629.29,0.23,2927.97,614.0,0.33,614.43,622.27,2088.99,896.98,50.6,Medium,0.0
4500.52,3317.74,0.06,2879.86,628.0,0.35,471.32,263.34,2975.82,1636.5,24.4,Low,1182.78
4415.73,3042.43,0.14,2352.14,602.0,0.33,544.96,927.38,1000.0,916.7,36.9,Medium,1373.3
3091.74,2857.83,0.38,3234.68,651.0,0.15,415.92,540.81,2250.6,1405.57,19.2,Low,233.91
4791.07,2547.23,0.2,3765.74,641.0,0.1,957.01,479.48,3235.56,1733.3,13.1,Low,2243.84
4575.27,3696.96,0.34,2896.57,698.0,0.14,476.15,331.97,2235.36,1211.81,70.9,High,878.31
3679.31,3920.06,0.39,1791.06,764.0,0.29,640.01,480.3,2672.64,1785.77,28.8,Medium,0.0
4848.8,3679.83,0.32,2734.17,700.0,0.33,371.01,331.58,1000.0,1602.78,87.3,Low,1168.97
4254.03,2610.84,0.33,2544.98,559.0,0.46,588.76,692.08,2794.27,843.64,26.0,Medium,1643.19
4071.27,1710.97,0.37,1997.19,653.0,0.29,455.06,477.6,2523.62,1777.84,4.1,Low,2360.3
5357.48,3249.94,0.22,2967.63,670.0,0.52,826.78,280.07,1782.45,1890.56,37.9,Low,2107.54
4521.67,3115.2,0.38,3880.88,721.0,0.1,384.85,548.89,1578.26,1121.71,13.4,Low,1406.47
2783.2,2110.1,0.3,3384.5,721.0,0.52,95.28,395.3,3054.2,716.94,74.7,High,673.1
1434.02,2808.08,0.16,2953.07,609.0,0.14,475.21,716.03,1857.39,1869.73,95.6,Low,0.0
4568.68,2370.76,0.28,2226.14,688.0,0.21,780.27,494.93,3062.57,1690.15,67.2,High,2197.92
4345.89,1641.88,0.11,2895.24,700.0,0.31,377.95,598.01,1171.16,2002.68,7.8,Medium,2704.01
4223.06,1983.91,0.12,2605.99,701.0,0.2,255.99,676.71,2196.88,2409.17,89.2,Low,2239.15
4296.24,3242.82,0.06,2822.19,624.0,0.33,806.83,586.42,1587.63,421.82,39.6,Low,1053.42
3490.11,3264.64,0.11,2749.1,756.0,0.29,465.16,595.51,2263.58,1105.95,27.0,Low,225.47
1798.64,3894.69,0.17,3000.14,755.0,0.23,368.18,808.24,1903.94,1839.67,77.4,High,0.0
3248.23,2204.01,0.16,2452.6,773.0,0.38,350.46,198.69,1887.39,1240.88,95.4,Medium,1044.22
3897.86,4084.01,0.28,3073.01,811.0,0.11,658.08,251.43,1776.82,2033.67,74.4,Medium,0.0
3755.29,2668.89,0.08,2390.84,628.0,0.27,608.93,1028.47,1034.02,951.03,4.4,High,1086.4
3735.57,3111.95,0.19,2803.2,670.0,0.31,621.03,437.4,1657.14,1286.53,32.6,High,623.62
4472.3,1589.72,0.32,2483.32,567.0,0.15,929.23,498.59,3726.45,979.45,44.6,Low,2882.58
2888.28,2936.03,0.39,2773.58,632.0,0.19,686.65,356.08,1933.95,1064.8,27.6,Low,0.0
4780.73,2471.27,0.31,3268.53,708.0,0.55,773.02,303.86,2900.41,1163.46,99.5,Low,2309.46
5559.19,3200.27,0.35,2564.72,683.0,0.54,580.96,757.95,1693.81,1133.31,60.9,High,2358.92
4766.46,2159.97,0.34,3431.69,597.0,0.55,475.76,409.07,2551.6,347.97,55.0,Low,2606.49
3072.79,3061.53,0.36,2147.31,630.0,0.51,433.6,163.86,2568.99,928.37,10.6,High,11.26
3815.91,2120.03,0.31,3238.16,740.0,0.15,466.0,748.46,1773.15,397.07,45.0,High,1695.88
6976.51,3296.28,0.4,3042.72,712.0,0.57,484.4,419.32,1611.65,1218.28,43.2,Medium,3680.23
4674.79,4273.94,0.16,2409.76,691.0,0.28,436.77,850.33,1914.88,565.38,21.3,High,400.85
4559.96,3047.25,0.35,2380.08,662.0,0.54,176.77,375.28,2766.02,977.29,99.0,Medium,1512.71
3471.52,581.14,0.22,2915.97,706.0,0.39,565.95,380.02,3168.79,1577.7,24.3,High,2890.38
2653.08,3376.93,0.12,2898.49,687.0,0.27,163.16,676.93,1413.37,1124.0,96.7,Low,0.0
3857.46,2393.07,0.15,3866.06,645.0,0.6,154.16,354.15,3080.48,1304.86,46.2,High,1464.39
3443.27,2705.76,0.19,3225.82,719.0,0.32,629.74,578.68,3056.18,1189.81,41.5,Low,737.51
3434.44,2700.14,0.16,3125.6,706.0,0.23,584.24,277.06,1804.5,300.0,90.0,Medium,734.3
4176.62,3215.97,0.21,2350.36,792.0,0.56,473.08,412.53,2369.3,1213.03,98.1,High,960.65
4082.93,3438.61,0.16,2727.08,676.0,0.54,620.24,415.21,2571.39,1240.75,88.6,High,644.32
4149.05,879.94,0.16,2799.44,656.0,0.2,973.69,686.7,1860.2,657.92,82.4,Low,3269.11
3474.62,3989.72,0.15,2315.22,812.0,0.19,736.69,671.23,2511.43,2126.91,19.3,Low,0.0
5707.28,2239.11,0.39,2923.4,664.0,0.3,263.12,314.47,2034.51,1574.51,59.6,High,3468.17
4901.55,3268.16,0.14,2718.06,678.0,0.41,391.75,382.55,2243.09,685.52,2.4,High,1633.39
4544.82,2127.35,0.3,2503.12,709.0,0.29,427.59,521.71,2642.95,1527.09,69.5,Low,2417.47
3612.34,3638.4,0.18,2382.27,770.0,0.32,430.79,508.0,1471.98,593.5,72.4,Low,0.0
4442.69,2431.42,0.26,1738.87,642.0,0.22,727.5,231.65,2839.27,1549.64,13.0,Low,2011.27
2943.37,2528.99,0.07,2459.96,679.0,0.47,553.71,480.6,2645.2,621.11,11.6,Low,414.38
4547.95,2299.35,0.3,2629.86,695.0,0.44,420.01,847.38,2394.54,1025.88,22.3,Low,2248.6
2774.17,2898.15,0.34,2875.4,638.0,0.43,645.61,554.37,2406.78,661.78,0.5,Low,0.0
3730.02,4492.34,0.31,2924.68,726.0,0.45,428.84,469.43,2242.68,816.87,6.3,Medium,0.0
3620.67,3033.36,0.16,2898.03,639.0,0.29,611.0,479.69,2088.64,1124.87,57.1,Medium,587.31
3717.41,4470.21,0.2,3481.11,717.0,0.49,356.72,915.12,2033.97,883.59,67.4,Low,0.0
2527.45,2186.44,0.08,2687.78,744.0,0.22,652.43,704.94,1917.09,1421.32,57.9,Medium,341.01
3751.63,4124.7,0.18,2508.1,591.0,0.47,807.68,764.69,2006.19,919.07,67.5,Medium,0.0
2530.03,2429.15,0.08,2791.76,679.0,0.32,301.92,727.22,2539.15,1271.9,44.4,Low,100.88
3209.62,3255.14,0.3,3255.29,677.0,0.45,598.17,456.84,1170.54,472.97,14.8,Medium,0.0
4523.31,2253.18,0.4,2626.34,686.0,0.5,224.37,560.83,2474.42,1837.08,29.4,Medium,2270.13
3071.93,2547.39,0.08,2520.47,634.0,0.42,342.68,316.27,1250.25,905.44,36.9,Low,524.54
3655.22,3146.22,0.36,3762.18,704.0,0.4,578.86,374.67,3015.8,999.03,59.9,Medium,509.0
3393.87,1795.98,0.25,1835.81,557.0,0.56,388.77,736.27,2560.57,1571.43,63.2,Low,1597.89
2088.09,1889.04,0.35,3916.17,680.0,0.19,607.85,401.47,2910.03,1583.61,72.2,Low,199.05
2370.31,4077.64,0.12,2504.04,739.0,0.44,803.12,704.41,2360.9,1349.82,58.1,Medium,0.0
2925.98,3851.42,0.08,3612.55,812.0,0.55,452.95,488.6,2102.23,1631.4,7.4,Low,0.0
3884.71,1642.92,0.08,2196.84,752.0,0.5,281.29,556.0,1051.5,1890.47,56.4,Medium,2241.79
3822.42,3772.83,0.28,1993.38,755.0,0.28,726.3,338.15,1387.28,1344.55,15.7,Medium,49.59
5263.61,1126.55,0.18,2626.09,660.0,0.28,417.03,485.23,1683.85,1230.79,19.8,Low,4137.06
4562.57,1738.88,0.11,2093.61,679.0,0.31,270.53,441.47,2432.27,1215.94,10.3,Medium,2823.69
5227.74,1996.97,0.07,3143.79,694.0,0.12,660.31,186.08,1094.29,1482.74,65.8,Medium,3230.77
3372.16,2710.54,0.07,3037.42,789.0,0.56,488.08,497.05,1127.81,1275.86,71.6,High,661.62
3119.24,2985.71,0.38,2459.62,615.0,0.38,354.25,362.6,1815.86,534.39,59.0,Low,133.53
3672.17,2924.18,0.33,2655.87,653.0,0.13,577.11,391.13,2511.88,1185.81,75.8,Medium,747.99
1940.34,4399.11,0.38,2491.45,633.0,0.59,831.11,325.17,2237.63,1240.29,4.6,Medium,0.0
5216.2,2160.1,0.32,2570.2,651.0,0.14,439.95,226.42,2596.43,1100.58,38.3,Low,3056.1
3910.61,3453.1,0.39,2853.33,704.0,0.21,441.82,222.51,2211.43,463.73,48.8,Low,457.51
3533.21,2639.74,0.26,3156.5,731.0,0.53,387.66,486.83,2470.12,2129.32,86.3,Low,893.47
5057.29,3549.91,0.37,2770.46,690.0,0.11,0.0,361.84,1533.41,1269.62,18.7,High,1507.38
5178.3,3616.94,0.25,2578.88,592.0,0.44,444.85,50.53,2444.37,769.02,61.3,Medium,1561.36
3575.88,2938.49,0.11,2632.21,718.0,0.58,636.39,644.43,2526.53,1168.39,5.0,Low,637.39
2406.72,2468.81,0.32,2786.92,591.0,0.37,588.35,405.85,1989.75,1227.94,0.2,Low,0.0
4401.14,4136.39,0.08,2268.12,696.0,0.55,562.2,458.8,2676.1,1040.44,65.8,Low,264.75
4017.66,2519.23,0.25,2651.87,653.0,0.47,587.24,490.3,1582.47,1321.33,22.7,High,1498.43
1566.74,3182.21,0.07,3533.57,727.0,0.22,358.7,465.49,1871.63,1024.91,45.7,Low,0.0
4716.63,3242.59,0.15,2632.95,722.0,0.57,637.74,458.0,2415.08,1670.3,61.7,Medium,1474.04
2569.01,3005.39,0.33,3074.57,633.0,0.34,544.4,201.06,2195.44,1352.61,65.5,High,0.0
3174.77,3053.05,0.38,2685.02,639.0,0.41,50.65,304.19,2050.05,951.26,34.6,Medium,121.72
5232.44,2626.44,0.19,3542.76,643.0,0.59,405.37,843.53,2852.1,789.23,18.0,Medium,2606.0
4738.71,3476.76,0.19,3029.09,654.0,0.38,444.23,998.72,1191.26,1558.8,14.0,Medium,1261.95
3888.45,908.09,0.22,2399.63,677.0,0.3,230.28,669.41,2302.28,1312.26,8.6,Medium,2980.36
4530.31,3798.56,0.12,2272.88,682.0,0.15,434.77,406.72,1691.77,1160.89,63.3,Low,731.75
3465.95,3552.34,0.09,3266.59,680.0,0.27,580.76,621.01,1646.25,1385.61,12.9,Low,0.0
4150.37,4561.67,0.1,3145.24,567.0,0.51,396.46,561.57,2699.14,1098.27,45.9,Low,0.0
5708.64,3088.06,0.36,3827.28,658.0,0.51,761.11,359.77,1108.42,1132.04,61.9,Low,2620.58
5251.15,3146.78,0.24,2918.64,702.0,0.44,553.0,189.89,2117.24,804.71,36.6,High,2104.37
4405.94,3244.75,0.39,2223.09,694.0,0.18,662.79,39.76,1649.31,1163.8,45.3,Low,1161.19
2950.32,4466.05,0.13,2430.62,650.0,0.17,276.26,508.28,3055.92,1984.93,1.8,Medium,0.0
4559.29,4482.47,0.37,2271.52,638.0,0.21,522.48,677.31,1955.0,1296.84,74.9,High,76.82
3659.5,3344.1,0.06,3616.31,673.0,0.51,200.84,541.14,1660.11,1052.77,70.8,Low,315.4
5191.64,3392.09,0.37,3237.67,661.0,0.22,600.42,470.56,2666.06,764.61,25.9,High,1799.55
4252.39,4533.39,0.05,2815.98,632.0,0.29,499.31,217.59,2445.76,903.47,32.7,Medium,0.0
3170.92,4245.07,0.06,3367.66,716.0,0.32,296.1,512.26,3578.13,1739.09,6.7,Medium,0.0
1147.83,3373.13,0.22,3110.87,663.0,0.41,891.92,672.85,2003.59,474.7,32.9,Low,0.0
2721.83,2296.99,0.22,3346.71,668.0,0.41,655.49,650.63,1748.83,1424.74,22.1,Low,424.84
2994.04,1795.21,0.13,2499.65,648.0,0.12,465.18,467.5,2854.72,1254.25,2.1,Low,1198.83
3558.81,3637.59,0.23,2868.84,666.0,0.21,751.13,321.25,2834.57,950.39,52.9,Low,0.0
4633.24,3468.96,0.19,3173.0,686.0,0.45,500.51,292.74,2400.22,1283.99,20.7,Low,1164.28
5429.93,2853.01,0.19,2998.79,672.0,0.39,440.22,712.93,2358.33,1280.85,23.8,Low,2576.92
4410.87,2966.3,0.34,3034.19,580.0,0.3,261.98,716.17,3150.67,674.96,51.0,Medium,1444.57
3870.58,2692.09,0.09,2357.92,702.0,0.53,675.74,739.19,1991.7,1084.94,5.9,Low,1178.49
5208.09,2593.68,0.16,2931.37,754.0,0.41,550.98,579.3,2205.41,1075.27,47.6,Medium,2614.41
4772.57,3599.06,0.35,2110.13,796.0,0.11,388.87,581.25,2752.12,873.5,64.3,Low,1173.51
4170.43,2618.63,0.14,3802.89,669.0,0.2,510.04,494.61,2817.76,948.45,0.2,Low,1551.8
5841.63,3496.89,0.07,2666.34,670.0,0.29,469.46,755.59,1929.26,2395.58,45.8,Low,2344.74
2202.11,1916.99,0.35,2166.9,707.0,0.27,614.86,224.33,2760.52,511.56,74.0,Medium,285.12
4675.23,3685.93,0.22,2877.53,716.0,0.22,335.96,616.83,1514.07,987.65,84.8,Low,989.3
4784.64,2873.62,0.07,2847.63,629.0,0.49,741.76,710.58,2170.36,1306.07,9.8,Medium,1911.02
5246.93,3598.26,0.4,2918.52,674.0,0.2,502.34,467.73,3083.49,902.14,61.6,Low,1648.67
2951.86,2845.98,0.08,2399.68,681.0,0.52,595.52,706.91,2205.78,1419.89,39.5,Low,105.88
3809.75,2879.78,0.37,2716.9,640.0,0.56,498.18,328.19,3212.63,1218.44,38.3,Medium,929.97
4581.38,3670.36,0.21,2684.65,733.0,0.6,398.27,510.7,2073.95,1215.9,19.7,Low,911.02
4744.85,3129.47,0.38,2529.99,600.0,0.13,527.18,102.14,1980.02,1114.93,27.0,Medium,1615.38
2668.89,3551.11,0.12,2528.76,634.0,0.47,575.49,672.9,1000.0,959.23,34.7,High,0.0
4455.12,2669.96,0.19,3281.61,702.0,0.17,613.52,342.72,2072.72,1320.04,38.9,Low,1785.16
3139.62,4186.89,0.3,2431.98,694.0,0.52,359.36,246.46,2463.05,1017.52,16.5,Low,0.0
4569.58,3569.71,0.21,2778.01,625.0,0.27,669.93,660.7,3072.73,971.84,5.1,Low,999.87
2297.31,3144.83,0.15,2473.32,729.0,0.11,628.01,310.65,2618.74,1277.41,17.1,Low,0.0
3606.54,4063.18,0.24,2511.99,615.0,0.25,446.64,558.79,2390.47,774.45,33.1,Low,0.0
3901.15,2717.0,0.3,1855.69,622.0,0.38,767.81,710.38,1652.88,740.95,21.5,Medium,1184.15
4061.33,3102.7,0.08,2469.49,680.0,0.57,746.5,773.07,1735.03,1224.64,19.6,Medium,958.63
4200.39,2733.36,0.14,3651.54,658.0,0.36,737.39,666.01,1000.0,1336.37,44.8,High,1467.03
5502.02,3872.48,0.19,3166.58,650.0,0.16,314.64,502.01,1629.73,1718.29,72.0,Medium,1629.54
4987.93,2830.48,0.19,2370.91,744.0,0.13,411.87,560.05,1912.31,1725.13,0.9,Low,2157.45
2416.54,3593.51,0.31,2950.47,813.0,0.14,622.13,688.91,1880.83,1496.4,67.0,High,0.0
4089.74,3465.71,0.36,3078.5,642.0,0.34,472.13,605.68,2660.39,1054.14,63.2,Medium,624.03
4286.02,2758.84,0.33,2035.48,620.0,0.47,598.8,414.96,1269.64,430.56,22.1,High,1527.18
2583.09,2897.54,0.38,3668.7,687.0,0.55,300.9,268.33,1299.22,1594.95,31.0,Medium,0.0
6066.1,4571.76,0.36,3087.54,670.0,0.12,690.67,748.75,2416.99,1100.56,42.3,Medium,1494.34
2684.49,2944.61,0.05,3266.41,674.0,0.41,551.49,384.87,3327.86,610.06,82.7,Medium,0.0
3618.4,4133.73,0.19,2797.97,722.0,0.23,289.77,514.12,2178.65,1390.47,55.2,Medium,0.0
3279.4,3719.96,0.15,2515.25,604.0,0.57,764.85,514.99,2447.74,1047.11,7.7,High,0.0
5099.01,1419.91,0.2,3217.43,650.0,0.29,378.61,513.27,2994.56,1592.53,23.4,Medium,3679.1
5254.63,3690.36,0.09,2301.19,624.0,0.24,525.88,402.0,2631.39,681.8,87.5,Medium,1564.27
1649.18,2785.35,0.13,2418.8,675.0,0.23,445.31,516.31,3777.13,1432.21,81.7,Low,0.0
3788.48,3132.75,0.32,3528.79,651.0,0.57,403.45,76.83,1083.46,1220.31,5.3,Low,655.73
4534.09,2518.38,0.09,3354.12,716.0,0.46,278.32,452.87,1969.49,651.28,84.0,Low,2015.71
3824.28,2233.95,0.06,3002.98,614.0,0.24,703.35,695.69,1849.14,1627.7,30.7,Low,1590.33
4430.53,3054.13,0.06,3221.31,702.0,0.59,471.15,334.26,2069.55,1197.27,70.4,Low,1376.4
4609.38,2293.84,0.13,3223.98,637.0,0.49,405.86,731.86,1918.98,928.51,51.4,High,2315.54
5329.29,2140.66,0.14,2394.66,703.0,0.51,375.64,552.32,2568.68,968.17,69.4,Medium,3188.63
4009.96,3248.56,0.28,2252.4,678.0,0.48,334.99,727.99,1629.61,1582.72,86.4,High,761.4
3898.66,3497.65,0.08,2377.03,608.0,0.5,497.64,288.32,3025.97,899.63,85.4,Low,401.01
2677.14,1893.56,0.21,2126.29,743.0,0.51,452.15,555.0,3182.03,1154.29,1.5,Low,783.58
3127.78,2931.47,0.14,3779.13,710.0,0.47,459.15,783.68,1779.7,1118.25,29.8,High,196.31
4064.16,2708.73,0.28,3720.47,542.0,0.29,265.23,442.76,1616.87,396.07,79.1,Medium,1355.43
2309.58,2313.79,0.2,2261.35,663.0,0.41,306.97,243.34,2065.36,851.49,24.8,Low,0.0
4805.37,2235.81,0.21,2579.08,696.0,0.34,817.56,368.48,1954.77,1202.22,34.7,Medium,2569.56
2357.92,3605.77,0.18,2843.81,714.0,0.27,543.27,516.19,1524.27,1554.86,89.2,Medium,0.0
4655.62,3910.49,0.08,2272.65,706.0,0.56,659.7,519.47,2762.89,1683.77,18.7,Low,745.13
4990.51,1485.77,0.22,2862.51,746.0,0.44,721.56,461.23,2265.71,1121.14,9.9,Medium,3504.74
6737.39,2520.88,0.33,2706.73,633.0,0.2,997.38,529.83,1313.8,814.94,76.8,High,4216.51
4427.19,2731.95,0.18,3372.03,700.0,0.34,546.58,512.35,2092.76,1743.16,19.7,Low,1695.24
5710.41,3616.83,0.31,3079.28,663.0,0.41,424.15,921.32,1525.48,1539.99,59.5,Medium,2093.58
4150.82,2735.75,0.14,3025.26,603.0,0.25,664.43,804.24,1913.24,1680.86,92.1,High,1415.07
3266.72,3395.78,0.21,3100.91,669.0,0.31,709.76,606.47,2557.35,1738.28,39.0,Low,0.0
2651.03,2755.19,0.37,3017.2,702.0,0.13,612.44,953.53,1631.6,1249.34,15.3,High,0.0
4400.66,3384.67,0.12,2831.23,631.0,0.41,343.2,217.4,2504.75,738.7,46.3,Low,1015.99
5861.05,3671.37,0.21,3218.28,737.0,0.29,547.81,318.73,2038.63,1907.79,33.6,Medium,2189.68
5085.65,3201.07,0.38,2802.58,643.0,0.18,482.27,407.59,2053.56,1463.46,35.4,Low,1884.58
3926.44,2339.91,0.34,3052.81,618.0,0.47,221.04,403.51,2459.95,495.0,50.3,Low,1586.53
3439.29,3526.43,0.18,2635.15,593.0,0.18,650.92,432.86,1938.33,916.6,32.7,Low,0.0
2715.23,1976.34,0.31,2803.53,749.0,0.54,276.48,474.65,1844.53,1262.37,62.3,Low,738.89
5583.22,3617.96,0.12,2848.01,620.0,0.42,151.38,391.85,1603.89,1117.16,95.2,Low,1965.26
5030.67,2803.42,0.14,2764.69,638.0,0.14,529.14,447.49,1736.85,1293.03,59.8,High,2227.25
3005.0,3515.83,0.16,2947.88,691.0,0.46,325.1,762.79,2293.56,1689.84,45.1,High,0.0
4444.28,3586.98,0.16,3158.17,658.0,0.43,243.02,634.53,2430.87,1651.43,92.2,High,857.3
5026.76,3636.73,0.32,3216.36,657.0,0.38,750.73,576.9,2100.32,863.26,65.0,Low,1390.03
2656.73,2325.14,0.15,2749.16,701.0,0.41,474.8,357.14,2505.23,1719.18,82.4,Low,331.59
2801.61,2670.41,0.26,2077.18,691.0,0.4,618.37,380.34,2691.71,1243.24,47.9,Medium,131.2
4721.14,2536.01,0.39,1748.6,681.0,0.26,612.85,444.9,2682.73,1148.62,14.6,Medium,2185.13
4025.6,3903.41,0.33,2593.2,657.0,0.57,403.76,260.9,1625.73,1610.4,15.7,Low,122.19
3306.65,2961.81,0.08,2810.29,675.0,0.28,572.86,842.97,1299.08,1291.96,2.3,Medium,344.84
3866.63,5106.9,0.17,2956.73,631.0,0.5,964.74,648.08,2652.75,1980.38,5.4,Low,0.0
5160.89,2513.62,0.36,2139.14,649.0,0.32,322.98,922.25,1982.05,1023.21,99.9,Low,2647.27
4543.47,2187.26,0.09,2771.86,698.0,0.3,399.66,439.06,2190.55,730.39,70.8,Low,2356.21
4184.43,2190.78,0.21,2728.62,636.0,0.51,353.45,333.29,3286.93,965.31,66.8,Medium,1993.65
4122.43,4323.02,0.13,3054.99,607.0,0.24,149.65,613.17,2148.82,1558.68,79.5,Low,0.0
2551.57,2293.94,0.22,3572.97,685.0,0.31,503.07,379.32,2753.34,300.0,95.9,Medium,257.63
4910.32,2386.86,0.05,2359.45,693.0,0.2,794.2,422.18,2973.95,1073.34,71.3,Low,2523.46
3324.79,3993.77,0.33,3072.31,670.0,0.51,873.74,646.94,1553.7,1362.0,96.1,High,0.0
2571.25,1455.54,0.25,2439.37,637.0,0.39,486.3,452.25,2924.52,1550.85,28.8,Low,1115.71
4687.22,2770.55,0.36,2952.45,687.0,0.22,143.67,493.52,2635.11,1512.87,90.0,Low,1916.67
5454.76,2154.47,0.24,2266.39,710.0,0.5,637.62,489.71,2510.36,1543.86,81.4,Medium,3300.29
5347.98,3127.12,0.38,2091.29,686.0,0.48,830.49,545.33,3026.19,1135.35,81.8,Medium,2220.86
1876.64,4276.5,0.23,1681.78,716.0,0.43,899.33,670.36,1882.99,1160.24,55.9,Medium,0.0
3742.1,3083.87,0.33,2886.5,720.0,0.59,427.68,278.09,2981.98,655.71,97.0,Medium,658.23
3402.84,3095.39,0.06,3036.05,689.0,0.46,461.02,420.19,1302.91,785.19,65.3,Low,307.45
3623.36,3528.04,0.38,2213.47,668.0,0.24,393.33,645.86,2373.8,977.71,32.8,Low,95.32
4266.3,3036.63,0.1,3616.63,634.0,0.41,140.33,565.3,1501.63,1042.62,53.5,Medium,1229.67
3837.87,3038.68,0.15,3960.25,672.0,0.21,545.39,349.88,2865.26,1173.12,70.5,Medium,799.19
3219.47,2409.59,0.28,3235.17,674.0,0.47,568.4,610.53,1898.94,1126.08,94.7,Low,809.88
3748.07,3559.08,0.24,2634.2,684.0,0.43,678.38,751.18,1903.07,1791.84,69.0,High,188.99
4358.13,3525.91,0.24,3825.04,755.0,0.31,726.38,412.07,1931.73,1046.86,0.8,Low,832.22
2564.52,528.43,0.37,3710.16,634.0,0.46,446.14,454.74,1996.53,817.94,78.9,Low,2036.09
2482.43,3409.37,0.11,2947.33,744.0,0.24,840.11,780.3,2376.93,1375.99,89.4,High,0.0
4348.67,2319.55,0.29,1793.65,628.0,0.36,309.35,324.08,1977.47,398.92,13.6,Low,2029.12
4558.71,3893.4,0.12,3720.03,685.0,0.11,427.88,589.98,3002.99,1199.99,34.1,Low,665.31
2696.33,4383.92,0.16,2334.44,781.0,0.16,541.94,286.13,2805.28,1382.07,79.2,Low,0.0
3032.06,2532.83,0.08,2491.6,626.0,0.31,905.02,811.21,2401.58,1061.38,33.3,Low,499.23
2586.75,1986.99,0.29,2541.13,729.0,0.13,755.51,634.8,2620.12,823.97,0.8,Medium,599.76
3466.72,3246.7,0.21,3563.86,657.0,0.39,608.43,761.25,2750.12,1771.87,0.7,Low,220.02
3634.99,4646.84,0.35,3024.86,590.0,0.6,291.01,433.19,1887.85,1149.33,78.5,High,0.0
3878.21,4252.27,0.13,3011.93,737.0,0.25,445.08,489.46,3072.24,534.37,56.4,Low,0.0
3381.49,2511.31,0.15,3827.6,631.0,0.32,548.03,370.14,1862.06,1062.79,74.4,Low,870.18
3721.78,3474.64,0.18,2525.57,688.0,0.36,617.54,366.05,2204.38,1225.51,92.9,Low,247.14
4103.18,1429.14,0.14,3061.88,578.0,0.48,838.61,538.49,1622.35,1188.24,42.2,Medium,2674.04
3663.05,3183.98,0.2,2415.92,667.0,0.53,749.44,724.99,2725.55,1166.44,24.5,High,479.07
3431.03,2674.01,0.09,2327.69,655.0,0.26,733.69,475.35,2420.72,1574.76,69.9,High,757.02
4564.72,3822.91,0.13,2096.04,771.0,0.26,307.19,475.14,2673.79,2331.12,92.9,Low,741.81
4530.16,2588.87,0.08,3093.13,758.0,0.38,799.1,772.5,1455.77,1026.23,50.2,Low,1941.29
3337.61,3491.33,0.27,2247.47,590.0,0.4,542.22,550.48,1924.02,699.54,38.5,Low,0.0
4950.53,2660.23,0.1,2722.77,697.0,0.13,355.31,191.95,2894.7,2070.84,76.5,Low,2290.3
3604.93,3988.9,0.31,2924.95,723.0,0.33,899.1,463.33,2238.26,863.76,88.3,Low,0.0
3333.42,2866.01,0.28,3242.65,656.0,0.45,764.27,463.89,2456.95,1392.13,83.5,Low,467.41
4000.02,2328.58,0.15,2220.19,649.0,0.27,847.92,1056.87,1689.55,663.87,73.4,Low,1671.44
2223.4,4052.87,0.24,1666.71,748.0,0.23,302.07,462.78,2958.2,885.91,49.7,Low,0.0
3317.96,2244.96,0.16,2676.84,676.0,0.29,564.75,771.54,1482.21,675.18,17.5,High,1073.0
4567.36,1759.78,0.2,2890.83,691.0,0.55,746.58,394.38,2986.7,1506.79,87.4,High,2807.58
4736.23,2157.48,0.06,2196.61,662.0,0.4,289.77,589.69,1045.09,517.71,25.3,Low,2578.75
4482.65,2778.98,0.33,2849.01,733.0,0.11,542.56,405.33,3889.18,731.96,8.9,Medium,1703.67
4505.88,3163.56,0.29,2157.48,759.0,0.27,135.89,1053.6,2116.95,948.3,0.2,Low,1342.32
3700.6,3883.78,0.12,2798.97,795.0,0.11,230.12,367.45,2202.35,946.23,95.0,Low,0.0
2410.85,2662.64,0.14,3478.9,757.0,0.34,430.99,500.57,2090.47,1451.78,42.6,Low,0.0
3004.32,2638.58,0.32,3205.82,668.0,0.42,682.86,214.6,1658.69,1406.91,9.3,Medium,365.74
3771.84,3244.96,0.08,2780.08,667.0,0.39,421.53,479.25,2849.38,1104.26,8.5,Low,526.88
4735.73,1392.36,0.18,2826.4,671.0,0.49,428.61,150.96,3448.23,1142.43,96.6,Medium,3343.37
3664.19,1462.03,0.2,2326.2,598.0,0.23,169.87,395.86,2541.82,1141.8,36.5,High,2202.16
3885.63,2852.55,0.09,2441.69,737.0,0.49,619.97,738.47,1101.12,1591.46,3.5,Low,1033.08
4597.8,1857.4,0.39,3096.4,655.0,0.21,392.62,666.97,2620.23,1345.19,53.0,Low,2740.4
5201.93,3669.72,0.21,2392.96,606.0,0.43,684.12,409.53,2547.73,1065.59,91.9,Medium,1532.21
5219.48,2840.75,0.39,2019.63,719.0,0.52,426.94,404.79,2027.88,1731.17,43.3,Low,2378.73
3451.76,1246.26,0.13,2080.15,661.0,0.53,559.8,652.8,2646.93,1063.34,81.3,Low,2205.5
4478.78,3190.63,0.06,2752.43,632.0,0.11,457.55,159.04,2394.08,300.0,78.1,Low,1288.15
2097.52,4403.14,0.37,3017.51,658.0,0.28,610.22,601.95,3608.57,1287.62,87.3,Medium,0.0
3605.42,1967.19,0.12,3775.75,632.0,0.31,460.33,752.72,2787.72,763.19,67.1,Low,1638.23
3704.29,3077.46,0.33,2194.05,632.0,0.58,569.28,464.49,1786.51,1071.82,89.4,Medium,626.83
