age,gender,education_level,job_title,monthly_income_usd,credit_score
37,Female,PhD,Student,6191.72,519
41,Male,High School,Teacher,4528.87,647
40,Male,Bachelor,Teacher,2950.39,824
50,Male,Other,Engineer,500.0,466
27,Female,Bachelor,Student,4631.47,458
58,Male,Master,Engineer,6905.56,734
59,Female,Master,Salesperson,3605.47,815
66,Male,High School,Accountant,3063.32,673
25,Female,Bachelor,Unemployed,6349.33,719
53,Female,Master,Unemployed,5043.67,342
30,Other,Bachelor,Student,5151.51,483
27,Female,Bachelor,Teacher,5226.1,634
23,Male,Bachelor,Salesperson,3671.76,311
65,Male,High School,Manager,8847.27,597
34,Other,Bachelor,Teacher,5062.25,729
52,Male,High School,Teacher,5953.42,338
49,Male,Bachelor,Manager,3955.99,396
19,Male,Master,Teacher,1637.95,516
62,Other,Bachelor,Unemployed,813.05,472
37,Male,Master,Engineer,3463.58,331
67,Female,High School,Driver,6752.44,476
48,Male,High School,Unemployed,500.0,501
35,Female,Bachelor,Engineer,1668.84,472
57,Female,Bachelor,Driver,3443.4,382
22,Female,Master,Salesperson,4598.45,339
21,Male,Bachelor,Salesperson,2993.37,804
63,Male,Bachelor,Manager,3415.72,428
34,Male,Master,Doctor,1211.03,760
32,Female,Bachelor,Driver,5455.77,342
49,Male,Master,Teacher,4518.44,545
57,Male,PhD,Manager,5945.36,311
31,Male,Master,Accountant,6630.83,785
30,Male,High School,Accountant,5366.14,461
41,Male,Bachelor,Driver,8583.88,748
38,Male,Other,Teacher,5639.34,511
63,Male,Bachelor,Engineer,3567.53,396
24,Male,Bachelor,Unemployed,6069.71,626
59,Female,High School,Manager,2075.62,783
19,Female,Bachelor,Driver,1161.65,627
46,Female,Master,Engineer,1220.75,757
58,Female,Bachelor,Teacher,1901.26,534
26,Male,High School,Student,2652.07,831
18,Female,Master,Driver,742.68,615
25,Male,Master,Student,2701.15,378
60,Male,Bachelor,Engineer,6979.63,705
69,Male,Master,Teacher,5184.94,344
33,Female,Other,Teacher,4738.17,400
22,Female,Bachelor,Doctor,6516.56,352
57,Female,Other,Driver,4591.53,318
58,Male,Bachelor,Manager,5289.64,416
43,Male,Bachelor,Unemployed,4758.8,358
67,Male,Bachelor,Engineer,5409.22,650
28,Male,High School,Student,5642.75,536
36,Male,High School,Unemployed,1128.52,833
35,Male,Bachelor,Student,2339.54,585
31,Female,Other,Salesperson,1764.94,442
36,Female,Master,Manager,5004.49,777
56,Female,Bachelor,Salesperson,3569.24,701
48,Male,Master,Accountant,5185.98,475
33,Male,PhD,Doctor,8753.06,727
38,Male,Master,Driver,2822.23,749
46,Female,High School,Student,4618.39,710
54,Female,Master,Student,6472.34,616
45,Female,Master,Accountant,734.68,397
38,Female,Bachelor,Doctor,500.0,778
40,Male,Bachelor,Driver,5168.36,417
43,Male,High School,Salesperson,2829.72,484
44,Female,Bachelor,Student,1098.79,629
30,Male,Master,Unemployed,2635.57,529
24,Male,Bachelor,Salesperson,5368.35,804
21,Female,Bachelor,Engineer,5267.93,599
22,Female,Master,Engineer,610.6,541
58,Male,Bachelor,Salesperson,4470.85,440
31,Male,Bachelor,Doctor,956.35,596
28,Other,Bachelor,Engineer,4834.92,644
42,Male,Master,Accountant,2533.9,818
66,Female,Bachelor,Student,4134.3,717
54,Female,High School,Engineer,3035.02,658
24,Female,Bachelor,Student,1083.31,367
45,Male,Master,Student,3823.09,524
54,Female,Master,Teacher,1758.12,604
24,Other,Bachelor,Salesperson,2959.55,430
35,Female,High School,Driver,6186.48,519
59,Male,Bachelor,Teacher,3627.59,454
32,Female,High School,Teacher,6520.19,593
39,Male,High School,Driver,4439.84,513
24,Male,Master,Unemployed,2871.79,609
54,Female,Bachelor,Salesperson,4452.73,730
60,Male,Bachelor,Manager,3428.43,807
32,Female,Bachelor,Salesperson,500.0,358
48,Female,Master,Salesperson,4594.35,682
57,Female,Master,Student,4957.85,369
35,Male,Bachelor,Doctor,500.0,818
44,Male,PhD,Driver,2621.1,433
36,Female,Master,Unemployed,4908.26,450
57,Female,Master,Salesperson,3066.56,554
40,Male,Master,Student,5829.42,506
65,Female,Master,Engineer,6911.81,315
21,Female,Master,Accountant,3096.1,682
57,Male,Master,Teacher,6392.71,697
24,Female,Bachelor,Unemployed,6554.95,371
37,Female,PhD,Engineer,4675.93,718
62,Male,High School,Engineer,3573.57,649
38,Male,Bachelor,Accountant,5667.59,588
51,Male,Bachelor,Manager,4699.32,740
47,Female,High School,Engineer,1651.69,472
22,Female,Master,Accountant,5391.8,374
63,Male,Other,Driver,3066.56,763
44,Male,Master,Unemployed,3684.68,822
39,Male,High School,Teacher,2140.37,608
61,Male,PhD,Salesperson,5652.22,724
62,Male,High School,Driver,2748.39,443
35,Male,Bachelor,Driver,3213.61,451
19,Female,Master,Driver,6355.56,586
41,Male,High School,Doctor,5531.28,494
35,Female,Master,Salesperson,3039.35,541
62,Female,Other,Engineer,4226.24,776
48,Female,Master,Unemployed,6018.81,460
68,Female,Other,Driver,500.0,829
65,Male,Bachelor,Accountant,4718.56,767
67,Female,Master,Driver,2857.14,370
22,Female,Bachelor,Accountant,4188.27,777
54,Female,Master,Doctor,5258.6,819
48,Female,Bachelor,Unemployed,1224.69,754
67,Male,High School,Engineer,2952.25,723
23,Male,Master,Unemployed,4409.99,704
64,Female,Bachelor,Manager,5978.95,372
68,Female,Master,Doctor,5480.64,300
22,Male,High School,Driver,5801.77,492
43,Female,Bachelor,Teacher,2845.65,568
61,Male,Bachelor,Student,3678.59,672
49,Male,Master,Unemployed,4808.47,657
19,Other,High School,Teacher,6703.56,806
57,Other,Bachelor,Accountant,2820.43,306
61,Female,High School,Engineer,4703.97,563
30,Male,Master,Teacher,500.0,735
36,Female,Master,Doctor,500.0,625
38,Male,Master,Unemployed,1951.02,507
63,Female,Bachelor,Student,2129.05,543
62,Male,Master,Accountant,1964.42,713
59,Female,PhD,Accountant,1746.86,430
47,Male,Master,Unemployed,4386.9,739
65,Male,High School,Manager,3669.64,457
51,Male,Bachelor,Engineer,2222.61,346
30,Male,Bachelor,Salesperson,4828.07,381
39,Female,Bachelor,Accountant,1247.48,302
68,Male,PhD,Teacher,500.0,813
60,Female,Other,Teacher,2746.01,387
52,Male,Bachelor,Manager,1261.8,723
27,Male,Bachelor,Driver,2219.43,449
65,Female,Master,Unemployed,2658.11,539
52,Male,Master,Salesperson,6275.37,594
29,Female,Other,Salesperson,5668.38,826
27,Female,Bachelor,Salesperson,4524.53,457
56,Male,Master,Accountant,4275.79,647
69,Male,Master,Unemployed,6506.43,818
27,Male,Master,Driver,3105.01,797
19,Male,Bachelor,Doctor,1829.2,730
35,Male,Bachelor,Teacher,3656.32,303
53,Female,Master,Student,4698.32,756
51,Male,Bachelor,Student,1722.56,389
30,Other,Master,Salesperson,2359.23,568
26,Female,High School,Teacher,3806.13,656
57,Male,Bachelor,Unemployed,2286.92,825
58,Male,Bachelor,Accountant,3593.35,452
36,Male,Master,Teacher,2650.47,353
42,Other,PhD,Accountant,1249.27,719
62,Male,Master,Student,6282.93,384
67,Male,Master,Student,4629.73,372
35,Female,Bachelor,Driver,6641.05,629
43,Female,Master,Unemployed,500.0,445
62,Other,Other,Accountant,4509.9,777
50,Male,Master,Manager,6454.67,599
33,Male,Master,Salesperson,5609.65,301
37,Female,Bachelor,Teacher,6256.91,331
53,Female,Bachelor,Teacher,7249.72,642
25,Female,Bachelor,Doctor,5016.68,783
25,Female,Master,Manager,5839.57,831
32,Female,Bachelor,Teacher,10195.49,477
49,Female,Master,Driver,2403.4,822
69,Other,Bachelor,Driver,6236.17,620
49,Male,Other,Doctor,6359.8,421
42,Female,Master,Salesperson,5775.25,721
52,Female,Other,Teacher,1304.49,613
48,Male,Master,Engineer,8493.62,727
34,Female,Other,Salesperson,5293.03,418
66,Female,Bachelor,Driver,4049.48,409
44,Male,Bachelor,Driver,3507.57,669
31,Male,Master,Student,4440.15,629
30,Male,Master,Teacher,3101.96,706
54,Female,PhD,Teacher,5780.4,594
46,Male,Bachelor,Doctor,4786.75,408
43,Female,Bachelor,Doctor,3945.58,534
47,Male,Master,Teacher,3369.78,401
68,Male,Bachelor,Manager,5296.67,672
29,Male,Master,Unemployed,4125.67,401
59,Female,High School,Driver,1688.07,693
34,Male,Bachelor,Manager,4773.02,821
24,Female,High School,Engineer,3034.97,437
62,Male,Bachelor,Driver,4656.26,379
41,Female,High School,Student,8076.97,503
23,Female,High School,Unemployed,1741.85,359
67,Female,Master,Accountant,4078.26,491
58,Male,Master,Manager,1032.38,398
33,Female,Master,Salesperson,3044.26,355
43,Female,Bachelor,Student,2790.38,325
43,Female,High School,Student,1044.2,817
63,Female,Bachelor,Unemployed,4064.94,642
29,Female,Bachelor,Doctor,7066.44,572
66,Male,Bachelor,Student,4876.63,392
43,Male,PhD,Accountant,6550.98,355
20,Male,PhD,Driver,4826.16,731
33,Male,Bachelor,Driver,6088.4,690
41,Female,Master,Unemployed,4365.2,763
55,Male,Master,Student,3537.38,461
18,Female,Bachelor,Accountant,5712.05,408
56,Male,Bachelor,Salesperson,817.52,631
62,Male,Master,Student,556.69,638
24,Male,Bachelor,Driver,2553.83,548
44,Female,High School,Engineer,3225.43,525
32,Male,Bachelor,Accountant,5791.58,795
67,Female,Bachelor,Accountant,6274.32,804
24,Male,Bachelor,Teacher,4900.96,411
61,Male,Master,Unemployed,1113.34,850
45,Female,Bachelor,Student,3490.27,388
33,Female,Bachelor,Salesperson,4582.09,424
69,Male,Master,Engineer,3693.09,642
25,Female,Other,Accountant,2318.19,720
51,Female,Master,Unemployed,3120.04,551
26,Male,Master,Salesperson,6946.51,653
60,Female,High School,Unemployed,3353.73,391
29,Other,Master,Doctor,1411.1,389
44,Male,High School,Engineer,1321.58,363
61,Male,High School,Driver,4711.08,568
22,Male,Other,Accountant,6791.89,480
24,Male,Bachelor,Driver,3418.69,727
41,Female,Bachelor,Manager,3984.29,379
65,Female,Bachelor,Manager,3632.38,590
56,Other,Bachelor,Unemployed,3013.06,411
26,Male,Bachelor,Unemployed,6578.35,337
50,Male,Bachelor,Student,3713.26,371
60,Male,Bachelor,Driver,3514.32,374
24,Male,Master,Engineer,2332.7,491
60,Male,Bachelor,Unemployed,3822.55,841
22,Female,Bachelor,Unemployed,4594.83,807
53,Male,Master,Salesperson,2201.56,730
19,Male,Bachelor,Driver,3767.32,535
48,Female,Master,Teacher,4576.84,753
55,Other,Master,Accountant,6364.37,799
35,Male,Bachelor,Accountant,5715.97,470
22,Female,Bachelor,Unemployed,6310.1,565
44,Female,Bachelor,Engineer,7569.43,441
51,Female,Master,Salesperson,6607.19,344
20,Male,Master,Engineer,3290.58,363
40,Female,Bachelor,Student,5592.61,625
65,Female,Bachelor,Student,3944.3,482
39,Female,Bachelor,Accountant,5595.92,431
21,Other,High School,Teacher,7220.41,478
23,Male,Bachelor,Salesperson,6875.96,489
46,Male,Bachelor,Teacher,717.02,307
33,Male,PhD,Doctor,5184.31,785
36,Female,Master,Unemployed,2458.85,679
49,Female,Master,Manager,4773.56,695
68,Female,Bachelor,Accountant,5840.85,436
29,Male,Bachelor,Doctor,2061.0,738
28,Female,Master,Manager,4121.51,795
32,Other,Master,Salesperson,5763.67,736
46,Female,Master,Manager,5972.4,435
37,Other,Other,Manager,7888.03,736
36,Other,Bachelor,Driver,3274.63,303
19,Female,Master,Student,5936.04,751
24,Female,High School,Student,6645.94,763
64,Male,Bachelor,Accountant,810.1,776
21,Male,Master,Salesperson,2746.05,766
27,Male,Master,Doctor,4707.59,489
41,Male,Master,Doctor,6773.53,661
69,Male,Other,Accountant,1274.25,456
59,Other,High School,Driver,6536.67,764
60,Male,High School,Driver,6122.1,548
69,Female,High School,Manager,6685.24,763
26,Female,Master,Engineer,3698.32,554
34,Female,High School,Salesperson,7009.43,754
36,Female,Bachelor,Salesperson,5148.05,419
59,Female,Bachelor,Engineer,4404.81,307
64,Male,Bachelor,Accountant,3279.18,699
40,Male,Bachelor,Salesperson,1357.03,753
64,Male,Bachelor,Salesperson,2281.29,403
63,Male,Master,Manager,6438.54,438
69,Male,Master,Engineer,7995.51,368
34,Male,Bachelor,Manager,2632.32,472
46,Male,Bachelor,Student,2728.69,824
52,Male,Bachelor,Student,500.0,731
54,Female,Bachelor,Student,3220.37,473
56,Male,Bachelor,Manager,2230.23,450
23,Male,High School,Unemployed,4462.41,690
42,Female,Bachelor,Student,6101.88,382
52,Female,Bachelor,Manager,4505.51,378
67,Female,Bachelor,Driver,987.11,565
67,Male,Master,Manager,3043.94,437
67,Female,PhD,Engineer,5273.93,840
62,Male,Bachelor,Manager,500.0,484
32,Female,Master,Salesperson,5471.59,532
18,Male,PhD,Unemployed,2820.15,668
64,Male,Master,Engineer,3517.03,409
54,Female,Bachelor,Teacher,2186.75,469
28,Male,Bachelor,Engineer,4171.68,508
34,Male,Master,Accountant,3725.3,698
63,Male,Bachelor,Engineer,3152.56,563
63,Other,Bachelor,Teacher,6355.95,850
49,Female,PhD,Salesperson,7779.66,334
58,Female,Bachelor,Teacher,1965.71,802
51,Male,Master,Engineer,3004.48,553
47,Male,Other,Engineer,5706.97,651
64,Female,Master,Accountant,3781.56,612
66,Male,PhD,Driver,6501.52,799
37,Female,High School,Teacher,3338.26,309
69,Male,Master,Manager,4609.25,444
28,Male,Master,Manager,5499.82,344
19,Female,Bachelor,Driver,5999.45,301
38,Male,Other,Engineer,4773.9,632
62,Male,Bachelor,Salesperson,2224.67,403
57,Female,PhD,Engineer,1644.0,590
69,Male,Bachelor,Student,4633.58,671
28,Female,Bachelor,Manager,4411.56,305
45,Female,PhD,Accountant,2998.58,732
45,Female,Bachelor,Driver,2044.26,594
58,Male,Master,Driver,5883.09,316
63,Female,Master,Engineer,2762.98,765
25,Other,Bachelor,Engineer,6293.61,438
47,Male,Bachelor,Manager,4419.97,378
53,Female,Bachelor,Student,5840.69,570
38,Male,Master,Student,2666.38,714
67,Male,Bachelor,Driver,6779.37,766
41,Other,PhD,Engineer,5050.92,414
32,Female,Other,Salesperson,4654.23,716
30,Female,Master,Engineer,5591.68,394
47,Male,Bachelor,Unemployed,4085.71,321
48,Female,Master,Driver,3761.59,605
50,Male,Master,Unemployed,2156.73,469
62,Female,Bachelor,Salesperson,3029.58,334
38,Female,Master,Manager,8398.29,409
32,Male,Other,Manager,2307.59,539
63,Male,Bachelor,Manager,500.0,529
62,Male,Master,Student,1709.0,815
31,Female,High School,Driver,2727.11,729
69,Male,High School,Accountant,2409.16,302
27,Other,Bachelor,Manager,1150.89,590
55,Female,Master,Engineer,996.59,678
59,Male,Master,Student,859.01,685
56,Other,Master,Engineer,3901.37,603
43,Female,Bachelor,Teacher,4393.61,304
61,Male,Other,Engineer,2860.83,682
62,Male,High School,Teacher,794.3,712
39,Male,Bachelor,Accountant,6410.48,421
18,Male,Master,Unemployed,4248.34,389
53,Female,Master,Student,3731.61,357
53,Female,Other,Engineer,851.38,666
41,Female,Master,Manager,6146.82,643
36,Male,Master,Doctor,2907.42,563
33,Female,Master,Doctor,2773.77,307
40,Female,High School,Unemployed,500.0,481
52,Male,PhD,Manager,3471.24,709
58,Female,High School,Manager,5385.71,824
32,Male,Bachelor,Manager,3354.95,328
57,Female,Other,Teacher,4121.59,330
33,Male,Bachelor,Engineer,2663.83,649
52,Female,Master,Accountant,5166.21,371
62,Female,Bachelor,Driver,5392.57,559
28,Male,Master,Doctor,4193.22,402
40,Female,High School,Manager,4192.49,444
38,Female,Bachelor,Doctor,4537.76,617
46,Male,High School,Doctor,4927.95,734
23,Female,High School,Salesperson,3465.13,308
31,Male,Master,Manager,6977.39,433
19,Male,Bachelor,Doctor,3931.16,525
67,Male,PhD,Salesperson,5412.97,328
23,Female,PhD,Unemployed,3601.27,329
21,Female,High School,Unemployed,6772.67,437
19,Female,Bachelor,Teacher,10464.2,842
27,Female,Master,Student,4763.77,847
68,Male,High School,Manager,5260.35,487
42,Female,Bachelor,Engineer,500.0,576
39,Female,Bachelor,Manager,3888.33,674
51,Male,Other,Accountant,3337.1,462
29,Male,Master,Student,3174.57,362
62,Male,High School,Salesperson,5036.04,540
47,Female,PhD,Doctor,3227.65,773
67,Male,Master,Salesperson,1435.29,723
67,Female,PhD,Doctor,6651.94,726
61,Female,Master,Teacher,2992.48,570
67,Male,Master,Salesperson,2846.88,450
56,Male,Bachelor,Manager,5131.84,696
44,Male,Master,Doctor,4405.1,653
25,Male,Bachelor,Accountant,1288.9,816
32,Male,PhD,Unemployed,794.55,775
18,Female,Bachelor,Unemployed,3547.79,400
28,Male,Bachelor,Salesperson,4874.41,397
35,Female,High School,Accountant,3773.05,350
46,Female,Master,Teacher,6037.73,745
31,Female,PhD,Unemployed,2392.59,338
69,Male,Bachelor,Driver,2780.01,459
35,Male,Master,Student,500.0,769
38,Female,Master,Student,3124.2,582
48,Male,Other,Engineer,2767.46,449
58,Female,Bachelor,Teacher,3186.68,556
39,Male,PhD,Manager,1575.52,398
23,Male,Bachelor,Driver,2223.11,830
19,Male,Master,Manager,500.0,810
34,Female,Bachelor,Accountant,6252.52,486
49,Female,Master,Salesperson,4817.78,635
61,Male,Bachelor,Unemployed,4726.7,491
49,Female,Bachelor,Teacher,2443.78,837
30,Female,Bachelor,Doctor,4599.9,659
69,Male,Bachelor,Doctor,5494.35,602
59,Other,Bachelor,Engineer,3813.84,725
33,Male,Bachelor,Driver,500.0,778
49,Male,High School,Student,3380.81,587
42,Female,Master,Teacher,5895.67,810
59,Female,High School,Salesperson,1495.71,580
64,Female,Master,Salesperson,4116.59,399
28,Female,Bachelor,Driver,3302.52,578
49,Male,Master,Engineer,1052.47,813
26,Male,Bachelor,Unemployed,7648.38,352
32,Female,Master,Salesperson,500.0,530
28,Female,Bachelor,Salesperson,4260.58,513
21,Male,Bachelor,Student,3963.92,723
39,Male,Master,Engineer,500.0,588
46,Male,High School,Salesperson,3744.24,816
25,Male,Master,Manager,2796.14,344
37,Female,Master,Manager,2314.87,759
35,Female,High School,Student,4334.6,300
25,Female,High School,Student,569.76,676
35,Male,High School,Manager,7023.28,414
35,Female,Bachelor,Salesperson,5531.39,801
54,Male,High School,Doctor,1534.87,355
43,Male,Master,Unemployed,6757.62,702
22,Female,Master,Driver,3197.75,572
65,Female,Bachelor,Salesperson,6052.47,832
64,Female,PhD,Engineer,3326.75,346
24,Female,Bachelor,Student,2290.58,322
18,Other,High School,Manager,5217.74,307
48,Male,PhD,Driver,4977.77,600
33,Male,PhD,Salesperson,3550.1,555
39,Female,Bachelor,Salesperson,4228.31,614
30,Male,Bachelor,Student,5427.34,501
65,Male,PhD,Unemployed,3853.32,463
26,Male,Master,Salesperson,500.0,465
52,Male,Bachelor,Doctor,5512.71,562
47,Male,PhD,Student,5281.23,792
55,Female,Bachelor,Driver,5331.59,742
22,Male,Master,Driver,4485.82,499
47,Male,Bachelor,Engineer,6078.81,553
25,Female,Bachelor,Driver,3708.39,576
66,Female,Bachelor,Salesperson,6519.81,668
37,Female,High School,Unemployed,7447.22,749
64,Female,Other,Driver,4160.75,823
64,Male,Master,Driver,4410.45,461
67,Female,Master,Driver,2432.06,675
69,Female,High School,Driver,1881.97,544
32,Female,Master,Unemployed,4852.56,329
57,Female,High School,Accountant,4288.07,705
46,Female,Bachelor,Accountant,7844.44,617
40,Male,Bachelor,Salesperson,3217.88,678
22,Male,Master,Accountant,1874.26,524
20,Female,Bachelor,Manager,841.94,730
35,Female,Bachelor,Teacher,3596.99,574
32,Female,Master,Accountant,6755.49,326
52,Male,Master,Student,2610.85,465
51,Male,Bachelor,Engineer,2862.34,707
59,Male,Master,Accountant,3569.14,333
40,Male,Bachelor,Engineer,5272.38,545
22,Female,Master,Accountant,6204.79,577
26,Female,High School,Driver,500.0,386
67,Female,Other,Teacher,6232.77,815
52,Male,Bachelor,Student,5892.99,681
19,Female,Bachelor,Student,4155.46,643
38,Female,PhD,Teacher,3554.89,689
64,Male,High School,Student,3115.79,405
47,Female,Master,Salesperson,878.81,821
47,Male,Bachelor,Engineer,5888.53,696
56,Female,Master,Doctor,2626.76,568
26,Female,Master,Doctor,8102.51,722
38,Male,Bachelor,Doctor,5088.67,565
59,Male,Master,Salesperson,6505.62,408
59,Male,Bachelor,Salesperson,3736.57,387
35,Female,Master,Engineer,3110.5,735
29,Female,Bachelor,Teacher,1441.56,833
58,Male,Bachelor,Teacher,2859.84,562
31,Female,Master,Accountant,4164.25,613
63,Other,Bachelor,Accountant,3850.81,563
19,Male,Bachelor,Teacher,5660.35,510
18,Male,Master,Engineer,2936.0,819
31,Female,Master,Driver,3276.8,307
36,Female,High School,Manager,3377.97,314
59,Female,Master,Unemployed,2000.14,446
22,Male,Master,Teacher,6334.0,717
56,Female,High School,Driver,5219.77,309
69,Other,Master,Teacher,947.21,632
64,Male,High School,Manager,4955.55,815
68,Female,Bachelor,Manager,8252.2,418
44,Male,Master,Driver,3777.26,535
67,Male,Bachelor,Accountant,3372.84,356
25,Female,High School,Teacher,3442.87,385
35,Female,High School,Student,500.0,538
32,Female,Master,Doctor,573.12,746
58,Male,Master,Manager,500.0,556
23,Female,High School,Teacher,2439.87,536
60,Male,Bachelor,Unemployed,4199.73,317
32,Male,Master,Accountant,4105.39,774
36,Female,Bachelor,Student,2667.02,549
